key,data_str,decimals,precision,context_ref,element_name,unit,period_type,isTextBlock_flg,abstract_flg,period_start,period_end,instant_date,end_date_pv,instant_date_pv,scenario
jpcrp_cor:CashAndCashEquivalentsSummaryOfBusinessResults,48448225000,-3,,CurrentYearInstant,CashAndCashEquivalentsSummaryOfBusinessResults,JPY,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:NumberOfEmployees,976,0,,Prior4YearInstant,NumberOfEmployees,pure,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:NumberOfEmployees,1024,0,,Prior3YearInstant,NumberOfEmployees,pure,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:NumberOfEmployees,1041,0,,Prior2YearInstant,NumberOfEmployees,pure,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:NumberOfEmployees,1061,0,,Prior1YearInstant,NumberOfEmployees,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:NumberOfEmployees,1106,0,,CurrentYearInstant,NumberOfEmployees,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,389,0,,Prior4YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2020-04-01,2020-04-01,,2020-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,374,0,,Prior3YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2021-04-01,2021-04-01,,2021-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,384,0,,Prior2YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2022-04-01,2022-04-01,,2022-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,355,0,,Prior1YearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2023-04-01,2023-04-01,,2023-03-31,
jpcrp_cor:AverageNumberOfTemporaryWorkers,340,0,,CurrentYearInstant,AverageNumberOfTemporaryWorkers,pure,instant,0,0,,2024-04-01,2024-04-01,,2024-03-31,
jpcrp_cor:NetSalesSummaryOfBusinessResults,41371588000,-3,,Prior4YearDuration_NonConsolidatedMember,NetSalesSummaryOfBusinessResults,JPY,duration,0,0,2019-04-01,2020-04-01,,2020-03-31,,"[{""ja"":[""連結個別"",""非連結又は個別""],""en"":[""Consolidated or non-consolidated"",""Non-consolidated""],""id"":[""jppfs_cor_ConsolidatedOrNonConsolidatedAxis"",""jppfs_cor_NonConsolidatedMember""]}]"
